83567	96070
83567	99667
83567	100182
83567	100698
83561	66244
83561	66282
83561	66909
83561	68946
83561	68947
83561	68948
83561	68949
83561	74628
83561	77284
83561	83558
83561	83560
83561	86237
83561	86238
83561	86239
83561	91875
83561	94561
83561	95069
83561	95551
83561	95552
83561	95581
83561	96070
83561	99667
83561	100182
83561	100698
94561	66244
94561	66282
94561	66909
94561	68946
94561	68947
94561	68948
94561	68949
94561	77284
94561	83519
94561	83520
94561	83521
94561	83522
94561	86237
94561	86238
94561	86239
94561	95069
94561	95551
94561	95552
94561	95581
94561	96070
94561	99667
94561	100182
94561	100698
83566	66244
83566	66282
83566	66909
83566	68088
83566	68946
83566	68947
83566	68948
83566	68949
83566	74633
83566	77284
83566	83562
83566	83563
83566	83564
83566	83565
83566	83567
83566	86237
83566	86238
83566	86239
83566	91880
83566	94561
83566	95069
83566	95551
83566	95552
83566	95581
83566	96070
83566	99667
83566	100182
83566	100698
95581	66244
95581	66282
95581	66909
95581	68946
95581	68947
95581	68948
95581	68949
95581	77284
95581	86237
95581	86238
95581	86239
95581	94561
95581	95069
95581	95551
95581	95552
95581	96070
95581	99667
95581	100182
95581	100698
99667	66244
99667	66282
99667	66909
99667	68946
99667	68947
99667	68948
99667	68949
99667	77284
99667	83562
99667	83563
99667	83564
99667	83565
99667	83566
99667	83567
99667	86237
99667	86238
99667	86239
99667	94561
99667	95069
99667	95551
99667	95552
99667	95581
99667	96070
99667	100182
99667	100698
83560	66244
83560	66282
83560	66909
83560	68946
83560	68947
83560	68948
83560	68949
83560	74627
83560	77284
83560	83558
83560	83561
83560	86237
83560	86238
83560	86239
83560	91874
83560	94561
83560	95069
83560	95551
83560	95552
83560	95581
83560	96070
83560	99667
83560	100182
83560	100698
95069	66244
95069	66282
95069	66909
95069	68946
95069	68947
95069	68948
95069	68949
95069	77284
95069	83549
95069	83550
95069	83551
95069	83552
95069	83553
95069	83554
95069	83555
95069	83556
95069	83557
95069	86237
95069	86238
95069	86239
95069	94561
95069	95551
95069	95552
95069	95581
95069	96070
95069	99667
95069	100182
95069	100698
83572	66244
83572	66282
83572	66909
83572	68428
83572	68946
83572	68947
83572	68948
83572	68949
83572	74639
83572	77284
83572	83267
83572	83269
83572	83333
83572	83356
83572	83568
83572	83569
83572	83571
83572	86237
83572	86238
83572	86239
83572	91886
83572	94561
83572	95069
83572	95551
83572	95552
83572	95581
83572	96070
83572	99667
83572	100182
83572	100698
83563	66244
83563	66282
83563	66909
83563	68094
83563	68946
83563	68947
83563	68948
83563	68949
83563	74630
83563	77284
83563	82918
83563	83129
83563	83303
83563	83377
83563	83562
83563	83564
83563	83565
83563	83566
83563	83567
83563	86237
83563	86238
83563	86239
83563	91877
83563	94561
83563	95069
83563	95551
83563	95552
83563	95581
83563	96070
83563	99667
83563	100182
83563	100698
100698	66244
100698	66282
100698	66909
100698	68946
100698	68947
100698	68948
100698	68949
100698	77284
100698	83568
100698	83569
100698	83571
100698	83572
100698	86237
100698	86238
100698	86239
100698	94561
100698	95069
100698	95551
100698	95552
100698	95581
100698	96070
100698	99667
100698	100182
83568	66244
83568	66282
83568	66909
83568	67549
83568	68946
83568	68947
83568	68948
83568	68949
83568	74635
83568	77284
83568	83395
83568	83456
83568	83481
83568	83489
83568	83569
83568	83571
83568	83572
83568	86237
83568	86238
83568	86239
83568	91882
83568	94561
83568	95069
83568	95551
83568	95552
83568	95581
83568	96070
83568	99667
83568	100182
83568	100698
83565	66244
83565	66282
83565	66909
83565	67736
83565	68946
83565	68947
83565	68948
83565	68949
83565	74632
83565	77284
83565	82586
83565	82879
83565	82983
83565	83476
83565	83562
83565	83563
83565	83564
83565	83566
83565	83567
83565	86237
83565	86238
83565	86239
83565	91879
83565	94561
83565	95069
83565	95551
83565	95552
83565	95581
83565	96070
83565	99667
83565	100182
83565	100698
83571	66244
83571	66282
83571	66909
83571	67333
83571	68946
83571	68947
83571	68948
83571	68949
83571	74638
83571	77284
83571	83276
83571	83338
83571	83397
83571	83457
83571	83568
83571	83569
83571	83572
83571	86237
83571	86238
83571	86239
83571	91885
83571	94561
83571	95069
83571	95551
83571	95552
83571	95581
83571	96070
83571	99667
83571	100182
83571	100698
83562	66244
83562	66282
83562	66909
83562	68053
83562	68946
83562	68947
83562	68948
83562	68949
83562	74629
83562	77284
83562	82603
83562	82864
83562	83546
83562	83563
83562	83564
83562	83565
83562	83566
83562	83567
83562	86237
83562	86238
83562	86239
83562	91876
83562	94561
83562	95069
83562	95551
83562	95552
83562	95581
83562	96070
83562	99667
83562	100182
83562	100698
83558	66244
83558	66282
83558	66909
83558	68596
83558	68946
83558	68947
83558	68948
83558	68949
83558	74625
83558	77284
83558	83486
83558	83506
83558	83523
83558	83532
83558	83560
83558	83561
83558	86237
83558	86238
83558	86239
83558	91873
83558	94561
83558	95069
83558	95551
83558	95552
83558	95581
83558	96070
83558	99667
83558	100182
83558	100698
83569	66244
83569	66282
83569	66909
83569	68413
83569	68946
83569	68947
83569	68948
83569	68949
83569	74636
83569	77284
83569	83455
83569	83480
83569	83490
83569	83491
83569	83568
83569	83571
83569	83572
83569	86237
83569	86238
83569	86239
83569	91883
83569	94561
83569	95069
83569	95551
83569	95552
83569	95581
83569	96070
83569	99667
83569	100182
83569	100698
83564	66244
83564	66282
83564	66909
83564	67920
83564	68946
83564	68947
83564	68948
83564	68949
83564	74631
83564	77284
83564	82692
83564	83203
83564	83348
83564	83562
83564	83563
83564	83565
83564	83566
83564	83567
83564	86237
83564	86238
83564	86239
83564	91878
83564	94561
83564	95069
83564	95551
83564	95552
83564	95581
83564	96070
83564	99667
83564	100182
83564	100698
100182	66244
100182	66282
100182	66909
100182	68946
100182	68947
100182	68948
100182	68949
100182	77284
100182	83558
100182	83560
100182	83561
100182	86237
100182	86238
100182	86239
100182	94561
100182	95069
100182	95551
100182	95552
100182	95581
100182	96070
100182	99667
100182	100698
66283	66244
66283	66909
66283	68946
66283	68947
66283	68948
66283	68949
66283	77284
66283	80547
66283	80548
66283	80549
66283	80550
66283	80551
66283	80552
66283	80554
66283	80555
66283	86237
66283	86238
66283	86239
66283	94562
66283	95551
66283	95552
66283	95582
66283	96069
66283	96070
66283	99668
66283	100183
66283	100699
80550	66244
80550	66283
80550	66909
80550	67484
80550	68946
80550	68947
80550	68948
80550	68949
80550	71938
80550	77284
80550	80547
80550	80548
80550	80549
80550	80551
80550	80552
80550	80554
80550	80555
80550	80556
80550	80562
80550	80624
80550	80850
80550	80871
80550	86237
80550	86238
80550	86239
80550	89181
80550	94562
80550	95551
80550	95552
80550	95582
80550	96070
80550	98500
80550	99668
80550	100183
80550	100699
94562	66244
94562	66283
94562	66909
94562	68946
94562	68947
94562	68948
94562	68949
94562	77284
94562	86237
94562	86238
94562	86239
94562	95551
94562	95552
94562	95582
94562	96070
94562	99668
94562	100183
94562	100699
80554	66244
80554	66283
80554	66909
80554	67364
80554	68946
80554	68947
80554	68948
80554	68949
80554	71941
80554	77284
80554	80547
80554	80548
80554	80549
80554	80550
80554	80551
80554	80552
80554	80555
80554	80556
80554	80896
80554	81359
80554	86237
80554	86238
80554	86239
80554	89184
80554	94562
80554	95551
80554	95552
80554	95582
80554	96070
80554	98503
80554	99668
80554	100183
80554	100699
80549	66244
80549	66283
80549	66909
80549	68593
80549	68946
80549	68947
80549	68948
80549	68949
80549	71937
80549	77284
80549	80547
80549	80548
80549	80550
80549	80551
80549	80552
80549	80554
80549	80555
80549	80556
80549	80597
80549	80682
80549	80820
80549	80927
80549	86237
80549	86238
80549	86239
80549	89180
80549	94562
80549	95551
80549	95552
80549	95582
80549	96070
80549	98499
80549	99668
80549	100183
80549	100699
80555	66244
80555	66283
80555	66909
80555	67527
80555	68946
80555	68947
80555	68948
80555	68949
80555	71942
80555	77284
80555	80547
80555	80548
80555	80549
80555	80550
80555	80551
80555	80552
80555	80554
80555	80556
80555	80561
80555	80585
80555	81019
80555	81059
80555	86237
80555	86238
80555	86239
80555	89185
80555	94562
80555	95551
80555	95552
80555	95582
80555	96070
80555	98504
80555	99668
80555	100183
80555	100699
95582	66244
95582	66283
95582	66909
95582	68946
95582	68947
95582	68948
95582	68949
95582	77284
95582	86237
95582	86238
95582	86239
95582	94562
95582	95551
95582	95552
95582	96070
95582	99668
95582	100183
95582	100699
99668	66244
99668	66283
99668	66909
99668	68946
99668	68947
99668	68948
99668	68949
99668	77284
99668	86237
99668	86238
99668	86239
99668	94562
99668	95551
99668	95552
99668	95582
99668	96070
99668	100183
99668	100699
80551	66244
80551	66283
80551	66909
80551	68394
80551	68946
80551	68947
80551	68948
80551	68949
80551	77284
80551	80547
80551	80548
80551	80549
80551	80550
80551	80552
80551	80554
80551	80555
80551	80556
80551	80560
80551	80567
80551	80759
80551	86237
80551	86238
80551	86239
80551	94562
80551	95551
80551	95552
80551	95582
80551	96070
80551	99668
80551	100183
80551	100699
80548	66244
80548	66283
80548	66909
80548	68946
80548	68947
80548	68948
80548	68949
80548	77284
80548	80547
80548	80549
80548	80550
80548	80551
80548	80552
80548	80554
80548	80555
80548	80556
80548	86237
80548	86238
80548	86239
80548	94562
80548	95551
80548	95552
80548	95582
80548	96070
80548	99668
80548	100183
80548	100699
100699	66244
100699	66283
100699	66909
100699	68946
100699	68947
100699	68948
100699	68949
100699	77284
100699	80547
100699	80548
100699	80549
100699	80550
100699	80551
100699	80552
100699	80554
100699	80555
100699	80556
100699	86237
100699	86238
100699	86239
100699	94562
100699	95551
100699	95552
100699	95582
100699	96070
100699	99668
100699	100183
100183	66244
100183	66283
100183	66909
100183	68946
100183	68947
100183	68948
100183	68949
100183	77284
100183	86237
100183	86238
100183	86239
100183	94562
100183	95551
100183	95552
100183	95582
100183	96070
100183	99668
100183	100699
80552	66244
80552	66283
80552	66909
80552	67985
80552	68946
80552	68947
80552	68948
80552	68949
80552	71939
80552	77284
80552	80547
80552	80548
80552	80549
80552	80550
80552	80551
80552	80554
80552	80555
80552	80556
80552	80569
80552	86237
80552	86238
80552	86239
80552	89182
80552	94562
80552	95551
80552	95552
80552	95582
80552	96070
80552	98501
80552	99668
80552	100183
80552	100699
80547	66244
80547	66283
80547	66909
80547	68090
80547	68946
80547	68947
80547	68948
80547	68949
80547	71936
80547	77284
80547	80548
80547	80549
80547	80550
80547	80551
80547	80552
80547	80554
80547	80555
80547	80556
80547	80558
80547	80568
80547	80596
80547	80644
80547	86237
80547	86238
80547	86239
80547	89179
80547	94562
80547	95551
80547	95552
80547	95582
80547	96070
80547	98498
80547	99668
80547	100183
80547	100699
66284	66244
66284	66281
66284	66909
66284	68946
66284	68947
66284	68948
66284	68949
66284	77284
66284	78939
66284	78940
66284	78941
66284	78942
66284	78943
66284	78944
66284	78945
66284	78946
66284	78947
66284	78948
66284	78950
66284	78951
66284	86237
66284	86238
66284	86239
66284	94563
66284	95070
66284	95551
66284	95552
66284	95583
66284	96069
66284	96070
66284	99669
66284	100184
66284	100700
78950	66244
78950	66284
78950	66909
78950	68946
78950	68947
78950	68948
78950	68949
78950	70616
78950	77284
78950	78948
78950	78951
78950	86237
78950	86238
78950	86239
78950	87859
78950	94563
78950	95070
78950	95551
78950	95552
78950	95583
78950	96070
78950	97341
78950	99669
78950	100184
78950	100700
78939	66244
78939	66284
78939	66909
78939	67580
78939	68946
78939	68947
78939	68948
78939	68949
78939	70605
78939	77284
78939	78940
78939	78941
78939	78942
78939	78943
78939	86237
78939	86238
78939	86239
78939	87848
78939	94563
78939	95070
78939	95551
78939	95552
78939	95583
78939	96070
78939	97331
78939	99669
78939	100184
78939	100700
94563	66244
94563	66284
94563	66909
94563	68946
94563	68947
94563	68948
94563	68949
94563	77284
94563	86237
94563	86238
94563	86239
94563	95070
94563	95551
94563	95552
94563	95583
94563	96070
94563	99669
94563	100184
94563	100700
78945	66244
78945	66284
78945	66909
78945	68946
78945	68947
78945	68948
78945	68949
78945	70611
78945	77284
78945	78944
78945	78946
78945	78947
78945	86237
78945	86238
78945	86239
78945	87854
78945	94563
78945	95070
78945	95551
78945	95552
78945	95583
78945	96070
78945	97337
78945	99669
78945	100184
78945	100700
78951	66244
78951	66284
78951	66909
78951	68946
78951	68947
78951	68948
78951	68949
78951	70617
78951	77284
78951	78948
78951	78950
78951	86237
78951	86238
78951	86239
78951	87860
78951	94563
78951	95070
78951	95551
78951	95552
78951	95583
78951	96070
78951	97342
78951	99669
78951	100184
78951	100700
78940	66244
78940	66284
78940	66909
78940	68742
78940	68946
78940	68947
78940	68948
78940	68949
78940	70606
78940	77284
78940	78939
78940	78941
78940	78942
78940	78943
78940	78957
78940	78958
78940	79607
78940	79660
78940	86237
78940	86238
78940	86239
78940	87849
78940	94563
78940	95070
78940	95551
78940	95552
78940	95583
78940	96070
78940	97332
78940	99669
78940	100184
78940	100700
95070	66244
95070	66284
95070	66909
95070	68946
95070	68947
95070	68948
95070	68949
95070	77284
95070	86237
95070	86238
95070	86239
95070	94563
95070	95551
95070	95552
95070	95583
95070	96070
95070	99669
95070	100184
95070	100700
78946	66244
78946	66284
78946	66909
78946	68640
78946	68946
78946	68947
78946	68948
78946	68949
78946	70612
78946	77284
78946	78944
78946	78945
78946	78947
78946	86237
78946	86238
78946	86239
78946	87855
78946	94563
78946	95070
78946	95551
78946	95552
78946	95583
78946	96070
78946	97338
78946	99669
78946	100184
78946	100700
95583	66244
95583	66284
95583	66909
95583	68946
95583	68947
95583	68948
95583	68949
95583	77284
95583	86237
95583	86238
95583	86239
95583	94563
95583	95070
95583	95551
95583	95552
95583	96070
95583	99669
95583	100184
95583	100700
99669	66244
99669	66284
99669	66909
99669	68946
99669	68947
99669	68948
99669	68949
99669	77284
99669	78939
99669	78940
99669	78941
99669	78942
99669	78943
99669	86237
99669	86238
99669	86239
99669	94563
99669	95070
99669	95551
99669	95552
99669	95583
99669	96070
99669	100184
99669	100700
78948	66244
78948	66284
78948	66909
78948	68946
78948	68947
78948	68948
78948	68949
78948	70614
78948	77284
78948	78950
78948	78951
78948	86237
78948	86238
78948	86239
78948	87857
78948	94563
78948	95070
78948	95551
78948	95552
78948	95583
78948	96070
78948	97340
78948	99669
78948	100184
78948	100700
78943	66244
78943	66284
78943	66909
78943	68415
78943	68946
78943	68947
78943	68948
78943	68949
78943	70609
78943	77284
78943	78939
78943	78940
78943	78941
78943	78942
78943	79016
78943	86237
78943	86238
78943	86239
78943	87852
78943	94563
78943	95070
78943	95551
78943	95552
78943	95583
78943	96070
78943	97335
78943	99669
78943	100184
78943	100700
78941	66244
78941	66284
78941	66909
78941	68946
78941	68947
78941	68948
78941	68949
78941	70607
78941	77284
78941	78939
78941	78940
78941	78942
78941	78943
78941	86237
78941	86238
78941	86239
78941	87850
78941	94563
78941	95070
78941	95551
78941	95552
78941	95583
78941	96070
78941	97333
78941	99669
78941	100184
78941	100700
100700	66244
100700	66284
100700	66909
100700	68946
100700	68947
100700	68948
100700	68949
100700	77284
100700	78944
100700	78945
100700	78946
100700	78947
100700	86237
100700	86238
100700	86239
100700	94563
100700	95070
100700	95551
100700	95552
100700	95583
100700	96070
100700	99669
100700	100184
78947	66244
78947	66284
78947	66909
78947	67381
78947	68946
78947	68947
78947	68948
78947	68949
78947	70613
78947	77284
78947	78944
78947	78945
78947	78946
78947	86237
78947	86238
78947	86239
78947	87856
78947	94563
78947	95070
78947	95551
78947	95552
78947	95583
78947	96070
78947	97339
78947	99669
78947	100184
78947	100700
78944	66244
78944	66284
78944	66909
78944	68550
78944	68946
78944	68947
78944	68948
78944	68949
78944	70610
78944	77284
78944	78945
78944	78946
78944	78947
78944	78963
78944	78987
78944	79001
78944	79041
78944	86237
78944	86238
78944	86239
78944	87853
78944	94563
78944	95070
78944	95551
78944	95552
78944	95583
78944	96070
78944	97336
78944	99669
78944	100184
78944	100700
100184	66244
100184	66284
100184	66909
100184	68946
100184	68947
100184	68948
100184	68949
100184	77284
100184	78948
100184	78950
100184	78951
100184	86237
100184	86238
100184	86239
100184	94563
100184	95070
100184	95551
100184	95552
100184	95583
100184	96070
100184	99669
100184	100700
78942	66244
78942	66284
78942	66909
78942	68538
78942	68946
78942	68947
78942	68948
78942	68949
78942	70608
78942	77284
78942	78939
78942	78940
78942	78941
78942	78943
78942	79757
78942	80222
78942	86237
78942	86238
78942	86239
78942	87851
78942	94563
78942	95070
78942	95551
78942	95552
78942	95583
78942	96070
78942	97334
78942	99669
78942	100184
78942	100700
66285	66244
66285	66283
66285	66909
66285	68946
66285	68947
66285	68948
66285	68949
66285	77284
66285	80527
66285	80529
66285	80530
66285	80531
66285	80532
66285	80533
66285	80534
66285	80535
66285	80536
66285	80537
66285	80538
66285	80540
66285	80541
66285	80542
66285	80543
66285	80544
66285	80545
66285	86237
66285	86238
66285	86239
66285	94564
66285	95071
66285	95551
66285	95552
66285	95584
66285	96069
66285	96070
66285	99670
66285	100185
66285	100701
80545	66244
80545	66285
80545	66909
80545	68946
80545	68947
80545	68948
80545	68949
80545	77284
80545	80542
80545	80543
80545	80544
80545	86237
80545	86238
80545	86239
80545	94564
80545	95071
80545	95551
80545	95552
80545	95584
80545	96070
80545	99670
80545	100185
80545	100701
80537	66244
80537	66285
80537	66909
80537	67469
80537	68946
80537	68947
80537	68948
80537	68949
80537	77284
80537	80538
80537	80540
80537	80541
80537	86237
80537	86238
80537	86239
80537	94564
80537	95071
80537	95551
80537	95552
80537	95584
80537	96070
80537	99670
80537	100185
80537	100701
80534	66244
80534	66285
80534	66909
80534	68946
80534	68947
80534	68948
80534	68949
80534	71930
80534	77284
80534	80527
80534	80529
80534	80530
80534	80531
80534	80532
80534	80533
80534	80535
80534	80536
80534	86237
80534	86238
80534	86239
80534	89173
80534	94564
80534	95071
80534	95551
80534	95552
80534	95584
80534	96070
80534	98493
80534	99670
80534	100185
80534	100701
80543	66244
80543	66285
80543	66909
80543	68946
80543	68947
80543	68948
80543	68949
80543	77284
80543	80542
80543	80544
80543	80545
80543	86237
80543	86238
80543	86239
80543	94564
80543	95071
80543	95551
80543	95552
80543	95584
80543	96070
80543	99670
80543	100185
80543	100701
80532	66244
80532	66285
80532	66909
80532	68375
80532	68946
80532	68947
80532	68948
80532	68949
80532	71928
80532	77284
80532	80527
80532	80529
80532	80530
80532	80531
80532	80533
80532	80534
80532	80535
80532	80536
80532	80739
80532	81076
80532	86237
80532	86238
80532	86239
80532	89171
80532	94564
80532	95071
80532	95551
80532	95552
80532	95584
80532	96070
80532	98491
80532	99670
80532	100185
80532	100701
100185	66244
100185	66285
100185	66909
100185	68946
100185	68947
100185	68948
100185	68949
100185	77284
100185	80542
100185	80543
100185	80544
100185	80545
100185	86237
100185	86238
100185	86239
100185	94564
100185	95071
100185	95551
100185	95552
100185	95584
100185	96070
100185	99670
100185	100701
80544	66244
80544	66285
80544	66909
80544	68946
80544	68947
80544	68948
80544	68949
80544	77284
80544	80542
80544	80543
80544	80545
80544	86237
80544	86238
80544	86239
80544	94564
80544	95071
80544	95551
80544	95552
80544	95584
80544	96070
80544	99670
80544	100185
80544	100701
80538	66244
80538	66285
80538	66909
80538	67364
80538	68946
80538	68947
80538	68948
80538	68949
80538	71933
80538	77284
80538	80537
80538	80540
80538	80541
80538	80554
80538	80896
80538	81359
80538	86237
80538	86238
80538	86239
80538	89176
80538	94564
80538	95071
80538	95551
80538	95552
80538	95584
80538	96070
80538	98496
80538	99670
80538	100185
80538	100701
80533	66244
80533	66285
80533	66909
80533	68563
80533	68946
80533	68947
80533	68948
80533	68949
80533	71929
80533	77284
80533	80527
80533	80529
80533	80530
80533	80531
80533	80532
80533	80534
80533	80535
80533	80536
80533	86237
80533	86238
80533	86239
80533	89172
80533	94564
80533	95071
80533	95551
80533	95552
80533	95584
80533	96070
80533	98492
80533	99670
80533	100185
80533	100701
100701	66244
100701	66285
100701	66909
100701	68946
100701	68947
100701	68948
100701	68949
100701	77284
100701	80537
100701	80538
100701	80540
100701	80541
100701	86237
100701	86238
100701	86239
100701	94564
100701	95071
100701	95551
100701	95552
100701	95584
100701	96070
100701	99670
100701	100185
80542	66244
80542	66285
80542	66909
80542	68946
80542	68947
80542	68948
80542	68949
80542	77284
80542	80543
80542	80544
80542	80545
80542	86237
80542	86238
80542	86239
80542	94564
80542	95071
80542	95551
80542	95552
80542	95584
80542	96070
80542	99670
80542	100185
80542	100701
80531	66244
80531	66285
80531	66909
80531	67790
80531	68946
80531	68947
80531	68948
80531	68949
80531	71927
80531	77284
80531	80527
80531	80529
80531	80530
80531	80532
80531	80533
80531	80534
80531	80535
80531	80536
80531	80577
80531	80812
80531	80959
80531	81072
80531	86237
80531	86238
80531	86239
80531	89170
80531	94564
80531	95071
80531	95551
80531	95552
80531	95584
80531	96070
80531	99670
80531	100185
80531	100701
80541	66244
80541	66285
80541	66909
80541	68946
80541	68947
80541	68948
80541	68949
80541	77284
80541	80537
80541	80538
